Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
123014279,The Disturbance 3: The Truth: Hard Science Fiction,Brandon Q. Morris,"Morris, Brandon Q.",,"=""""","=""""",5,4.14,Hard-SF.com,Kindle Edition,327,2023,,,2024/09/14,,,read,,,,1,0
75699602,Lockdown Tales 2,Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.34,NewCon Press,Kindle Edition,468,2023,,,2024/09/14,,,read,,,,1,0
60650452,"Build Your Own Programming Language: A programmer's guide to designing compilers, interpreters, and DSLs for solving modern computing problems",Clinton L. Jeffery,"Jeffery, Clinton L.",,"=""1800204809""","=""9781800204805""",4,3.75,Packt Publishing,Paperback,494,2021,,,2024/09/14,,,read,,,,1,0
50708450,House of Suns,Alastair Reynolds,"Reynolds, Alastair",,"=""0316462616""","=""9780316462617""",5,4.24,Orbit,Kindle Edition,516,2020,2008,,2024/09/14,,,read,,,,1,0
58661468,Crafting Interpreters,Robert Nystrom,"Nystrom, Robert",,"=""0990582930""","=""9780990582939""",5,4.69,Genever Benning ,Paperback,865,2021,2021,,2024/09/14,,,read,,,,1,0
60210692,"The Sheriff 4 (Sheriff Duke, #4)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.57,,Kindle Edition,360,2022,,,2024/09/14,,,read,,,,1,0
60154546,Stars End. The Complete Series Box Set (M.R. Forbes Box Sets),M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.53,,Kindle Edition,1162,2022,,,2024/09/14,,,read,,,,1,0
38321266,"The Expert System's Brother (Expert System, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""""","=""""",5,3.93,Tor.com,Kindle Edition,160,2018,2018,,2024/09/14,,,read,,,,1,0
49093654,"Diamond Dogs, Turquoise Days",Alastair Reynolds,"Reynolds, Alastair",,"=""0316462543""","=""9780316462549""",5,4.00,Orbit,Kindle Edition,266,2020,2001,,2024/09/14,,,read,,,,1,0
33388562,Who Authored the John Titor Legend?,Mike Sauve,"Sauve, Mike",,"=""""","=""""",5,3.91,Big Swerve Press,Kindle Edition,150,2016,,,2024/09/14,,,read,,,,1,0
59337155,Hellfire (Mech Force #1),Rick Partlow,"Partlow, Rick",Drew Avera,"=""""","=""""",5,3.96,Aethon Books,Kindle Edition,181,2021,,,2024/09/14,,,read,,,,1,0
56791700,Transformers for Natural Language Processing,Denis Rothman,"Rothman, Denis",,"=""""","=""9781800565791""",5,4.18,Packt,Paperback,384,2021,,,2024/09/14,,,read,,,,1,0
25830594,"The Ember War (The Ember War Saga, #1)",Richard Fox,"Fox, Richard",,"=""""","=""""",5,3.95,Triplane Press,Kindle Edition,426,2015,2015,,2024/09/14,,,read,,,,1,0
58896371,Crescent Earth,Ilia Epifanov,"Epifanov, Ilia",,"=""163730465X""","=""9781637304655""",5,3.91,New Degree Press,Kindle Edition,240,2021,,,2024/09/14,,,read,,,,1,0
567700,"The State of the Art (Culture, #4)",Iain M. Banks,"Banks, Iain M.",,"=""1857230302""","=""9781857230307""",4,3.83,Orbit,Paperback,216,1993,1991,,2024/09/14,,,read,,,,1,0
34740470,Iron Dragoons (Terran Armor Corps #1),Richard Fox,"Fox, Richard",,"=""""","=""""",5,4.18,Triplane Press,Kindle Edition,378,2017,,,2024/09/14,,,read,,,,1,0
54689205,Writing Interpreters and Compilers for the Raspberry Pi Using Python: Second Edition,Anthony J Dos Reis,"Reis, Anthony J Dos",,"=""""","=""9798635920329""",4,5.00,Independently published,Paperback,247,2020,,,2024/09/14,,,read,,,,1,0
58643874,Exodus (Alpha Colony #1),John Walker,"Walker, John",,"=""""","=""""",5,4.23,,Kindle Edition,372,2021,,,2024/09/14,,,read,,,,1,0
29223376,"Earth Defiant (The Ember War Saga, #4)",Richard Fox,"Fox, Richard",,"=""""","=""""",5,4.31,Triplane Press,Kindle Edition,484,2016,2016,,2024/09/14,,,read,,,,1,0
48894288,To Sleep in a Sea of Stars,Christopher Paolini,"Paolini, Christopher",,"=""""","=""""",5,3.80,Tor Books,Kindle Edition,856,2020,2020,,2024/09/14,,,read,,,,1,0
49454212,Re-Coil,J.T. Nicholas,"Nicholas, J.T.",,"=""""","=""""",5,3.59,Titan Books,Kindle Edition,384,2020,2020,,2024/09/14,,,read,,,,1,0
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",5,4.00,William Morrow,Kindle Edition,872,2015,2015,,2024/09/14,,,read,,,,1,0
56484622,"The Bounty Hunter (Cade Korbin Chronicles, #1)",Jasper T. Scott,"Scott, Jasper T.",Tom Edwards,"=""""","=""""",5,4.22,Anthem Press,Kindle Edition,272,2020,,,2024/09/14,,,read,,,,1,0
56250581,Rade Kills Bugs (Argonauts #10),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.50,,Kindle Edition,226,2020,,,2024/09/14,,,read,,,,1,0
55377070,The Forgotten: The Complete Trilogy (M.R. Forbes Box Sets),M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.32,,Kindle Edition,964,2020,,,2024/09/14,,,read,,,,1,0
54444822,"Metal Legion Complete Series Omnibus #1-8 (Metal legion, #1-8)",C.H. Gideon,"Gideon, C.H.","Caleb Wachter, Craig Martelle","=""1649710070""","=""9781649710079""",4,4.67,LMBPN Publishing,Kindle Edition,1699,2020,,,2024/09/14,,,read,,,,1,0
29808780,"A Closed and Common Orbit (Wayfarers, #2)",Becky  Chambers,"Chambers, Becky",,"=""""","=""""",5,4.37,Harper Voyager,Kindle Edition,365,2016,2016,,2024/09/14,,,read,,,,1,0
51584750,"The Sheriff (Sheriff Duke, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.34,,Kindle Edition,456,2020,,,2024/09/14,,,read,,,,1,0
55960949,Lockdown Tales,Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.49,Newcon Press,Kindle Edition,337,2020,2020,,2024/09/14,,,read,,,,1,0
55577146,"Evolve (Forgotten Starship, #5)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.52,,Kindle Edition,353,2020,,,2024/09/14,,,read,,,,1,0
17929102,"Legend Trilogy Boxed Set (Legend, #1-3)",Marie Lu,"Lu, Marie",,"=""039916667X""","=""9780399166679""",5,4.54,Putnam Juvenile,Hardcover,1088,2013,2011,,2024/09/14,,,read,,,,1,0
53179837,Warden 4 (Chronicles of a Cyborg #4),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.46,,Kindle Edition,196,2020,,,2024/09/14,,,read,,,,1,0
53710647,"Emerge (Forgotten Starship, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.42,,Kindle Edition,468,2020,,,2024/09/14,,,read,,,,1,0
53519145,World Engines: Destroyer: A post climate change high concept science fiction odyssey,Stephen Baxter,"Baxter, Stephen",,"=""""","=""""",5,3.82,Gollancz,Kindle Edition,447,2019,2019,,2024/09/14,,,read,,,,1,0
49015373,Revelation Space (Inhibitor Trilogy #1),Alastair Reynolds,"Reynolds, Alastair",,"=""""","=""""",5,3.99,Orbit,Kindle Edition,561,2020,2000,,2024/09/14,,,read,,,,1,0
53497910,Warden (Chronicles of a Cyborg #1),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.15,,Kindle Edition,390,2020,,,2024/09/14,,,read,,,,1,0
53179821,Warden 2 (Chronicles of a Cyborg #2),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.28,,Kindle Edition,243,2020,,,2024/09/14,,,read,,,,1,0
53179835,Warden 3 (Chronicles of a Cyborg #3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,4.43,,Kindle Edition,203,2020,,,2024/09/14,,,read,,,,1,0
50329893,"Aurora Rising  (Prefect Dreyfus Emergency, #1)",Alastair Reynolds,"Reynolds, Alastair",,"=""0316462578""","=""9780316462570""",5,4.16,Hachette,ebook,428,2020,2007,,2024/09/14,,,read,,,,1,0
53597682,War of the Maps,Paul McAuley,"McAuley, Paul",,"=""1473217369""","=""9781473217362""",5,3.65,Gollancz,Kindle Edition,365,2020,2020,,2024/09/14,,,read,,,,1,0
39830373,"Creative Coding in Python: 30+ Programming Projects in Art, Games, and More",Sheena Vaidyanathan,"Vaidyanathan, Sheena",,"=""1631595814""","=""9781631595813""",5,4.29,Quarry Books,Paperback,144,2018,,,2024/09/14,,,read,,,,1,0
53419196,The Bosch: A Novella (Polity Universe),Neal Asher,"Asher, Neal",,"=""""","=""""",5,4.09,,Kindle Edition,82,2020,,,2024/09/14,,,read,,,,1,0
43209036,The Forbidden Stars,Tim Pratt,"Pratt, Tim",,"=""085766770X""","=""""",5,4.04,Angry Robot,Kindle Edition,401,2019,2019,,2024/09/14,,,read,,,,1,0
1709071,Crafting a Compiler (Benjamin/Cummings Series in Computer Science),Charles N. Fischer,"Fischer, Charles N.",,"=""0805332014""","=""9780805332018""",5,3.74,The Benjamin/Cummings Publishing Company,Hardcover,,1988,1988,,2024/09/14,,,read,,,,1,0
51862622,The Quantum Garden (The Quantum Evolution Book 2),Derek Künsken,"Künsken, Derek",,"=""""","=""""",5,4.22,Solaris,Kindle Edition,300,2019,2019,,2024/09/14,,,read,,,,1,0
32598866,Off Rock,Kieran Shea,"Shea, Kieran",,"=""""","=""""",5,3.31,Titan Books,Kindle Edition,240,2017,2017,,2024/09/14,,,read,,,,1,0
6772167,flex & bison,John R. Levine,"Levine, John R.",,"=""0596155972""","=""9780596155971""",5,4.16,O'Reilly Media,Paperback,289,2009,2009,,2024/09/14,,,read,,,,1,0
35469581,"The Phoenix Project: A Novel about IT, DevOps, and Helping Your Business Win",Gene Kim,"Kim, Gene","Kevin Behr, George Spafford","=""1942788290""","=""9781942788294""",1,4.26,IT Revolution Press,Paperback,432,2018,2013,,2024/09/14,,,read,,,,1,0
40182316,"Fleet of Knives (Embers of War, #2)",Gareth L.   Powell,"Powell, Gareth L.",,"=""""","=""""",5,3.95,Titan Books,Kindle Edition,323,2019,2019,,2024/09/14,,,read,,,,1,0
18516744,"Alien Honor (Fenris, #1)",Vaughn Heppner,"Heppner, Vaughn",,"=""1477858822""","=""9781477858820""",5,3.86,47North ,Kindle Edition,292,2013,2013,,2024/09/14,,,read,,,,1,0
43550119,"Destruction (Forgotten Colony, #4)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.26,,Kindle Edition,338,2019,,,2024/09/14,,,read,,,,1,0
43794761,Freedom's Fire Box Set: The Complete Military Space Opera Series,Bobby Adair,"Adair, Bobby",,"=""""","=""""",5,4.27,"Beezle Media, LLC",Kindle Edition,1367,2019,,,2024/09/14,,,read,,,,1,0
52560037,The Deathless Quadrilogy (Deathless Saga #1-4),Chris  Fox,"Fox, Chris",,"=""""","=""""",5,4.45,,Kindle Edition,1709,2019,,,2024/09/14,,,read,,,,1,0
22452189,"ATLAS 2 (Atlas, #2)",Isaac Hooke,"Hooke, Isaac",,"=""1477875956""","=""9781477875957""",5,4.04,47North,Kindle Edition,482,2014,2014,,2024/09/14,,,read,,,,1,0
50979143,The Forever Gate Ultimate Edition: Books 1-9 (Complete Series),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.80,,Kindle Edition,1098,2019,,,2024/09/14,,,read,,,,1,0
45038085,"No Good Deed (Forgotten Fallout, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.53,,Kindle Edition,318,2019,,,2024/09/14,,,read,,,,1,0
54082971,The City and the Stars,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",5,4.08,RosettaBooks,Kindle Edition,230,2012,2015,,2024/09/14,,,read,,,,1,0
24392030,"ATLAS 3 (Atlas, #3)",Isaac Hooke,"Hooke, Isaac",,"=""147787867X""","=""9781477878675""",5,4.08,47North,Kindle Edition,496,2015,2015,,2024/09/14,,,read,,,,1,0
36043726,Alien War: The Complete Trilogy (Alien War #1-3),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",4,4.05,,Kindle Edition,858,2017,,,2024/09/14,,,read,,,,1,0
41014635,Departure,A.G. Riddle,"Riddle, A.G.",,"=""""","=""""",5,3.87,Harper Voyager,Kindle Edition,304,2015,2014,,2024/09/14,,,read,,,,1,0
38106631,"Invasion (Earth Fall, #1)",Raymond L. Weil,"Weil, Raymond L.",,"=""""","=""""",5,4.16,Raymond L. Weil Publications LLC,Kindle Edition,334,2018,,,2024/09/14,,,read,,,,1,0
44085306,The Colossus Collection Quadrilogy: A Space Fantasy Adventure (Books 1-4 + Bonus Material),Nicole Grotepas,"Grotepas, Nicole",,"=""""","=""""",5,4.15,,Kindle Edition,729,2019,,,2024/09/14,,,read,,,,1,0
41753230,Reclamation (Legacy War #6),John Walker,"Walker, John",,"=""""","=""""",5,4.43,,Kindle Edition,190,2018,2018,,2024/09/14,,,read,,,,1,0
40387364,Marooned (Legacy War #4),John Walker,"Walker, John",,"=""""","=""""",5,4.29,,Kindle Edition,179,2018,2018,,2024/09/14,,,read,,,,1,0
40967936,Deep Dive (Legacy War #5),John Walker,"Walker, John",Elias Stern,"=""""","=""""",5,4.30,,Kindle Edition,181,2018,2018,,2024/09/14,,,read,,,,1,0
42436990,"Anomaly (Legacy, #7)",John Walker,"Walker, John",,"=""""","=""""",5,4.32,,Kindle Edition,248,2018,2018,,2024/09/14,,,read,,,,1,0
43447537,Gamma Strike (Legacy War #8),John Walker,"Walker, John",,"=""""","=""""",5,4.43,,Kindle Edition,186,2019,2019,,2024/09/14,,,read,,,,1,0
43798572,The Link (AI Empire #1),Isaac Hooke,"Hooke, Isaac",,"=""""","=""""",5,3.77,,Kindle Edition,241,2019,,,2024/09/14,,,read,,,,1,0
43533741,A.I. Void Ship (The A.I. #6),Vaughn Heppner,"Heppner, Vaughn",,"=""""","=""""",5,4.45,,Kindle Edition,331,2019,,,2024/09/14,,,read,,,,1,0
8612458,Makers,Cory Doctorow,"Doctorow, Cory",,"=""""","=""""",5,3.72,,Kindle Edition,597,,2009,,2024/09/14,,,read,,,,1,0
32467928,"Eternal Return (War Eternal, #6)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.27,Quirky Algorithms,Kindle Edition,320,2016,,,2024/09/14,,,read,,,,1,0
30522206,"Forever Until Tomorrow (War Eternal, #5)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.18,Quirky Algorithms,Kindle Edition,344,2016,2016,,2024/09/14,,,read,,,,1,0
28052328,"Point of Origin (War Eternal, #4)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.28,Quirky Algorithms,Kindle Edition,389,2015,,,2024/09/14,,,read,,,,1,0
27279100,"The Knife's Edge (War Eternal, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.18,Quirky Algorithms,Kindle Edition,346,2015,2015,,2024/09/14,,,read,,,,1,0
24419820,"Starship Eternal (War Eternal, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,3.96,Quirky Algorithms,Kindle Edition,356,2015,2015,,2024/09/14,,,read,,,,1,0
33397533,"The Edge of Infinity (War Eternal, #7)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.37,,Kindle Edition,324,2016,,,2024/09/14,,,read,,,,1,0
38115625,"Unforgiven (The Forgotten, #3)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.29,,Kindle Edition,372,2018,,,2024/09/14,,,read,,,,1,0
39706264,"To the Stars (Earth Fall, #2)",Raymond L. Weil,"Weil, Raymond L.",,"=""""","=""""",5,4.32,Raymond L. Weil Publications LLC,Kindle Edition,335,2018,,,2024/09/14,,,read,,,,1,0
36638814,"Forgotten (The Forgotten, #1)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.00,Quirky Algorithms,Kindle Edition,324,2017,2017,,2024/09/14,,,read,,,,1,0
38094581,Galactic Vice,Jake Bible,"Bible, Jake",,"=""""","=""""",5,4.09,Severed Press,Kindle Edition,221,2018,,,2024/09/14,,,read,,,,1,0
123271966,Neverwhere,Neil Gaiman,"Gaiman, Neil",,"=""0061793051""","=""9780061793059""",5,4.17,HarperCollins,ebook,,2021,1996,,2024/09/14,,,read,,,,1,0
39892323,"Alliance (Legacy War, #3)",John Walker,"Walker, John",,"=""""","=""""",5,4.28,,Kindle Edition,192,2018,2018,,2024/09/14,,,read,,,,1,0
36343478,"Nemesis (First Colony, #2)",Ken Lozito,"Lozito, Ken",,"=""1945223138""","=""9781945223136""",5,4.15,Acoustical Books LLC,Kindle Edition,302,2017,2017,,2024/09/14,,,read,,,,1,0
37652414,"Forsaken (The Forgotten, #2)",M.R. Forbes,"Forbes, M.R.",,"=""""","=""""",5,4.24,,Kindle Edition,334,2017,,,2024/09/14,,,read,,,,1,0
36477939,Legacy (First Colony #3),Ken Lozito,"Lozito, Ken",,"=""1945223154""","=""9781945223150""",5,4.19,Acoustical Books LLC,Kindle Edition,332,2017,2017,,2024/09/14,,,read,,,,1,0
35863442,"Search for the Lost (The Originator Wars, #2)",Raymond L. Weil,"Weil, Raymond L.",,"=""""","=""""",5,4.42,Raymond L. Weil Publications LLC.,Kindle Edition,333,2017,,,2024/09/14,,,read,,,,1,0
36506210,The Complete Circuit Trilogy,Rhett C. Bruno,"Bruno, Rhett C.",,"=""""","=""""",5,4.07,Diversion Books,Kindle Edition,822,2017,,,2024/09/14,,,read,,,,1,0
